x,y,HCP0.32f30000h0,HCP0.71f30000h0,HCP1.18f30000h0,elevation,VCP0.32f30000h0,VCP0.71f30000h0,VCP1.18f30000h0
730870.2223,5026057.349,12.31214414,18.14686411,21.75296359,4.66,9.81166479,14.5404208,19.08706532
730870.0569,5026056.296,12.55214414,18.01686411,21.38296359,4.65,10.33166479,15.0004208,19.50706532
730869.9155,5026055.195,12.88214414,18.59686411,21.51296359,4.66,10.36166479,14.9304208,19.36706532
730869.718,5026054.129,13.41214414,19.32686411,22.68296359,4.65,10.57166479,15.2704208,19.87706532
730869.5992,5026053.053,13.57214414,19.35686411,22.12296359,4.64,10.58166479,15.3504208,19.30706532
730869.4628,5026051.958,13.70214414,19.34686411,22.11296359,4.63,10.86166479,15.1604208,19.16706532
730869.3285,5026050.877,13.75214414,19.71686411,22.56296359,4.62,10.62166479,15.2204208,19.42706532
730869.2031,5026049.805,13.42214414,18.13686411,21.68296359,4.62,10.75166479,15.1004208,19.69706532
730869.0505,5026048.724,13.12214414,18.26686411,20.74296359,4.62,11.02166479,15.3404208,19.35706532
730868.8994,5026047.637,12.60214414,17.99686411,21.09296359,4.61,10.47166479,14.9204208,19.23706532
730868.7288,5026046.548,12.49214414,17.51686411,20.90296359,4.61,10.09166479,14.5804208,19.02706532
730868.5544,5026045.493,12.28214414,17.74686411,21.35296359,4.58,10.21166479,14.5404208,18.96706532
730868.4042,5026044.419,12.43214414,18.49686411,22.06296359,4.57,10.05166479,14.7304208,19.08706532
730868.2495,5026043.359,12.39214414,17.74686411,21.58296359,4.55,10.34166479,14.7204208,19.03706532
730868.1,5026042.267,12.20214414,17.71686411,21.36296359,4.53,9.99166479,14.6204208,18.76706532
730867.9611,5026041.203,12.29214414,17.73686411,21.13296359,4.51,10.25166479,14.5604208,18.93706532
730867.8867,5026040.131,12.24214414,17.36686411,20.34296359,4.52,10.15166479,14.6104208,18.85706532
730867.7375,5026039.027,12.58214414,17.30686411,20.55296359,4.5,10.39166479,14.7204208,19.04706532
730867.611,5026038.055,12.06214414,16.54686411,19.23296359,4.53,10.16166479,14.5104208,18.44706532
730867.4614,5026036.893,11.66214414,17.11686411,20.23296359,4.46,9.24166479,13.7704208,18.24706532
730867.3229,5026035.786,11.67214414,17.10686411,20.81296359,4.43,9.61166479,14.1204208,18.56706532
730867.1863,5026034.697,11.93214414,17.71686411,20.56296359,4.41,9.93166479,14.8304208,19.46706532
730866.9987,5026033.644,12.69214414,17.09686411,19.51296359,4.39,11.16166479,16.4404208,20.74706532
730866.7737,5026032.577,14.54214414,17.00686411,20.51296359,4.37,13.01166479,17.0504208,21.03706532
730866.6365,5026031.469,12.55214414,17.36686411,20.27296359,4.34,10.79166479,15.6604208,20.20706532
730866.5068,5026030.404,12.52214414,17.37686411,20.69296359,4.35,10.40166479,15.5504208,19.99706532
730866.3987,5026029.323,12.68214414,17.50686411,20.58296359,4.29,10.53166479,15.7004208,20.33706532
730866.3017,5026028.223,12.89214414,17.50686411,21.30296359,4.27,10.62166479,15.5004208,20.23706532
730866.1917,5026027.157,12.74214414,18.24686411,21.85296359,4.24,10.43166479,15.4504208,20.42706532
730866.1014,5026026.054,13.28214414,18.32686411,20.92296359,4.23,11.05166479,16.4204208,21.11706532
730865.9952,5026024.956,13.75214414,19.05686411,22.47296359,4.18,11.74166479,16.8804208,21.68706532
730865.7965,5026023.92,13.48214414,18.52686411,21.78296359,4.19,11.34166479,16.6204208,21.21706532
730865.5789,5026022.794,12.56214414,18.39686411,21.72296359,4.17,10.23166479,15.6204208,20.63706532
730865.4592,5026021.815,13.64214414,18.65686411,22.19296359,4.13,11.17166479,16.5904208,21.50706532
730865.3304,5026020.727,13.07214414,18.59686411,22.36296359,4.13,10.64166479,16.0304208,20.85706532
730865.2252,5026019.637,12.53214414,18.33686411,22.10296359,4.12,10.36166479,15.9504208,21.04706532
730865.1207,5026018.563,12.42214414,18.36686411,21.92296359,4.11,10.43166479,16.1404208,21.21706532
730864.9912,5026017.461,12.52214414,18.64686411,22.63296359,4.1,10.35166479,16.2204208,21.59706532
730864.8281,5026016.382,12.47214414,18.78686411,22.92296359,4.06,10.88166479,16.7904208,21.90706532
730864.6661,5026015.378,13.13214414,19.58686411,23.75296359,4.05,10.85166479,16.5104208,21.86706532
730864.547,5026014.311,13.49214414,19.08686411,22.58296359,4.05,11.34166479,17.3204208,22.63706532
730864.5833,5026013.249,13.29214414,18.76686411,23.03296359,4.03,11.84166479,17.6204208,22.11706532
730864.8354,5026012.325,13.80214414,19.80686411,24.68296359,4,11.27166479,16.1704208,21.55706532
730865.3891,5026011.63,13.17214414,19.89686411,23.78296359,4.03,10.54166479,15.8104208,20.94706532
730866.078,5026011.095,12.78214414,19.84686411,25.01296359,4.04,10.54166479,15.6904208,20.95706532
730866.8848,5026011.017,12.59214414,20.31686411,25.22296359,4,10.75166479,16.1604208,21.77706532
730867.6648,5026011.244,14.33214414,20.70686411,24.55296359,4.03,12.19166479,17.3204208,22.34706532
730868.3218,5026011.869,13.73214414,20.81686411,25.68296359,4.02,10.90166479,16.3304208,21.43706532
730868.7073,5026012.799,13.58214414,20.71686411,24.92296359,4.02,11.73166479,16.8004208,21.90706532
730869.0559,5026013.811,14.65214414,22.07686411,26.21296359,3.99,11.25166479,17.2504208,22.81706532
730869.3296,5026014.833,15.29214414,21.76686411,24.13296359,4.01,12.00166479,17.7804208,22.65706532
730869.5951,5026015.902,14.94214414,22.05686411,25.77296359,4,11.31166479,16.7604208,21.70706532
730869.9105,5026016.927,14.38214414,21.45686411,25.34296359,4.03,10.90166479,15.9504208,20.85706532
730870.2514,5026017.971,13.20214414,20.70686411,24.98296359,4.03,10.13166479,15.5104208,20.91706532
730870.5443,5026019.005,13.58214414,20.71686411,24.37296359,4.01,10.95166479,16.5504208,21.69706532
730870.7511,5026020.032,14.11214414,21.16686411,25.03296359,4.01,11.61166479,16.9404208,22.04706532
730870.911,5026021.058,13.92214414,20.71686411,23.80296359,4.03,11.26166479,16.6604208,21.67706532
730871.0205,5026022.137,13.95214414,20.30686411,24.25296359,4.07,11.05166479,16.2104208,21.13706532
730871.068,5026023.196,13.35214414,20.26686411,23.88296359,4.09,10.58166479,15.4904208,20.06706532
730870.9881,5026024.235,12.96214414,19.74686411,23.69296359,4.16,9.64166479,14.2704208,18.84706532
730870.9065,5026025.32,12.03214414,19.48686411,24.01296359,4.17,9.45166479,14.5804208,19.53706532
730870.8557,5026026.386,12.97214414,19.74686411,23.05296359,4.19,10.41166479,15.6904208,20.62706532
730870.8799,5026027.438,13.86214414,19.51686411,21.97296359,4.23,11.17166479,16.5104208,21.24706532
730870.9108,5026028.522,13.55214414,18.72686411,21.69296359,4.26,11.13166479,16.1104208,20.54706532
730870.9965,5026029.536,13.28214414,18.69686411,22.61296359,4.29,10.26166479,15.0004208,19.67706532
730871.1143,5026030.623,11.57214414,18.34686411,22.11296359,4.315,9.42166479,14.2604208,18.98706532
730871.232,5026031.71,13.02214414,18.46686411,21.53296359,4.34,9.38166479,14.8004208,19.88706532
730871.3641,5026032.742,13.26214414,18.78686411,22.22296359,4.36,10.95166479,16.0804208,20.30706532
730871.5377,5026033.82,13.17214414,18.30686411,21.70296359,4.39,10.77166479,15.7004208,19.87706532
730871.6913,5026034.875,12.78214414,18.32686411,22.06296359,4.41,10.65166479,15.4904208,19.72706532
730871.8754,5026035.916,12.31214414,18.54686411,22.55296359,4.44,10.08166479,14.9004208,19.54706532
730872.0334,5026036.992,12.66214414,19.10686411,22.21296359,4.44,9.92166479,14.9904208,19.88706532
730872.1045,5026038.012,13.40214414,19.46686411,24.00296359,4.48,10.71166479,15.7404208,19.69706532
730872.2199,5026039.11,13.51214414,19.87686411,23.52296359,4.48,10.07166479,15.0804208,19.66706532
730872.3123,5026040.191,14.37214414,19.10686411,23.05296359,4.5,11.08166479,15.9604208,20.37706532
730872.4153,5026041.27,13.89214414,20.15686411,23.06296359,4.51,11.53166479,16.4404208,20.88706532
730872.5154,5026042.321,13.52214414,19.39686411,22.73296359,4.53,11.43166479,16.4004208,20.89706532
730872.6631,5026043.392,13.24214414,18.91686411,21.99296359,4.545,11.31166479,16.2104208,20.40706532
730872.8108,5026044.464,12.82214414,18.59686411,22.34296359,4.56,10.80166479,15.3604208,19.45706532
730872.9517,5026045.543,12.81214414,18.84686411,22.14296359,4.57,10.61166479,15.3604208,19.62706532
730873.0952,5026046.584,12.21214414,17.85686411,21.42296359,4.59,10.53166479,15.0304208,19.36706532
730873.2614,5026047.651,12.29214414,18.49686411,22.32296359,4.59,10.46166479,15.1604208,19.69706532
730873.4157,5026048.756,12.64214414,18.08686411,21.64296359,4.61,10.64166479,15.4104208,19.53706532
730873.5622,5026049.825,12.59214414,18.17686411,22.01296359,4.62,10.39166479,14.7604208,19.10706532
730873.7086,5026050.895,12.21214414,18.07686411,22.05296359,4.63,10.01166479,14.7904208,19.51706532
730873.8813,5026051.964,13.43214414,19.22686411,21.79296359,4.64,10.59166479,15.4704208,20.12706532
730874.0394,5026053.036,14.34214414,19.13686411,21.89296359,4.65,11.45166479,16.3404208,20.56706532
730874.1763,5026054.118,13.74214414,19.13686411,21.92296359,4.65,11.12166479,16.1304208,20.40706532
730874.344,5026055.177,13.67214414,18.59686411,21.84296359,4.66,10.79166479,15.3804208,19.99706532
730874.505,5026056.242,12.86214414,18.22686411,22.04296359,4.65,10.60166479,15.3704208,19.72706532
730874.6615,5026057.323,12.41214414,18.25686411,21.68296359,4.67,9.98166479,14.6904208,19.39706532
730874.8108,5026058.424,12.17214414,17.46686411,21.14296359,4.66,9.93166479,14.6404208,19.41706532
730874.958,5026059.472,12.42214414,18.19686411,21.94296359,4.665,10.08166479,14.7004208,19.54706532
730875.1052,5026060.52,12.29214414,18.25686411,23.22296359,4.67,10.04166479,14.7204208,19.59706532
730875.2419,5026061.643,12.48214414,19.67686411,23.85296359,4.68,9.99166479,15.2704208,20.87706532
730875.3957,5026062.692,13.76214414,20.33686411,24.12296359,4.685,11.22166479,17.2004208,23.03706532
730875.5494,5026063.74,15.40214414,22.65686411,26.01296359,4.69,12.36166479,18.1304208,24.23706532
730875.7156,5026064.844,16.63214414,22.79686411,27.08296359,4.69,13.30166479,17.9804208,23.73706532
730875.8604,5026065.886,15.85214414,24.09686411,28.49296359,4.68,12.30166479,18.8204208,25.00706532
730876.0242,5026066.947,16.62214414,23.83686411,27.40296359,4.7,13.09166479,19.5004208,25.04706532
730876.1932,5026068.008,15.97214414,23.92686411,27.99296359,4.69,12.46166479,18.7204208,24.57706532
730876.3421,5026069.083,16.09214414,23.41686411,26.39296359,4.7,12.63166479,19.0204208,24.41706532
730876.4836,5026070.178,16.59214414,22.82686411,24.83296359,4.69,13.10166479,18.9504208,23.30706532
730876.6019,5026071.234,15.35214414,21.09686411,23.51296359,4.7,12.22166479,17.0504208,20.96706532
730876.7423,5026072.289,13.11214414,18.05686411,21.08296359,4.72,10.66166479,14.9404208,18.64706532
730876.8924,5026073.366,11.46214414,15.91686411,18.88296359,4.71,9.28166479,13.3804208,17.23706532
730877.019,5026074.444,10.79214414,14.86686411,17.73296359,4.71,9.43166479,13.0504208,16.51706532
730877.1613,5026075.519,10.40214414,14.83686411,17.96296359,4.71,8.81166479,12.4404208,16.09706532
730877.3023,5026076.594,10.43214414,14.80686411,18.39296359,4.74,8.73166479,12.3104208,16.10706532
730877.4302,5026077.635,10.43214414,14.89686411,18.58296359,4.73,8.68166479,12.4004208,16.37706532
730877.5897,5026078.724,10.49214414,15.71686411,19.69296359,4.71,8.71166479,13.1204208,17.62706532
730877.7491,5026079.814,11.67214414,17.78686411,21.50296359,4.69,9.83166479,14.9104208,19.93706532
730877.9188,5026080.892,13.78214414,20.12686411,23.34296359,4.68,11.71166479,17.0204208,22.12706532
730878.0739,5026081.976,15.38214414,22.50686411,25.82296359,4.67,12.50166479,18.6704208,24.23706532
730878.227,5026083.042,16.87214414,25.16686411,28.12296359,4.66,13.37166479,20.0204208,26.03706532
730878.3906,5026084.109,16.63214414,24.28686411,27.00296359,4.66,13.79166479,20.4204208,26.02706532
730878.5412,5026085.189,17.23214414,24.38686411,27.35296359,4.655,13.00166479,19.7904208,25.82706532
730878.6919,5026086.269,16.84214414,24.11686411,26.83296359,4.65,13.72166479,20.0704208,25.38706532
730878.848,5026087.324,16.17214414,23.75686411,26.60296359,4.65,13.27166479,19.1704208,24.12706532
730878.9845,5026088.398,15.05214414,21.80686411,24.33296359,4.65,12.28166479,17.9704208,22.72706532
730879.121,5026089.472,13.94214414,19.67686411,22.46296359,4.65,11.64166479,16.8704208,21.46706532
730879.2684,5026090.55,11.93214414,17.25686411,20.47296359,4.66,10.59166479,15.2904208,19.78706532
730879.3422,5026091.088,11.93214414,17.25686411,20.47296359,4.65,9.78166479,14.2504208,18.45706532
730879.416,5026091.626,11.65214414,16.27686411,19.05296359,4.64,9.42166479,13.6104208,17.47706532
730879.729,5026093.751,10.69214414,14.87686411,17.70296359,4.63,8.73166479,12.6904208,16.69706532
730879.8734,5026094.823,10.62214414,14.84686411,18.27296359,4.63,9.04166479,13.0104208,16.87706532
730880.0178,5026095.895,10.78214414,15.56686411,19.35296359,4.63,8.65166479,12.8804208,17.08706532
730880.0917,5026096.45,10.78214414,15.56686411,19.35296359,4.615,9.11166479,13.5304208,18.21706532
730880.1655,5026097.004,11.46214414,17.02686411,21.19296359,4.6,10.28166479,15.6404208,21.08706532
730880.4536,5026099.132,16.18214414,22.27686411,24.92296359,4.58,12.45166479,18.3004208,23.68706532
730880.528,5026099.689,16.18214414,22.27686411,24.92296359,4.575,13.36166479,19.5604208,24.98706532
730880.6023,5026100.246,17.15214414,24.08686411,26.56296359,4.57,13.57166479,19.6104208,25.23706532
730880.9101,5026102.335,18.35214414,24.90686411,27.56296359,4.55,14.13166479,20.4904208,25.72706532
730880.9925,5026102.887,18.35214414,24.90686411,27.56296359,4.545,14.08166479,20.0804208,25.45706532
730881.075,5026103.439,17.50214414,24.17686411,27.28296359,4.54,13.89166479,20.6004208,26.18706532
730881.3418,5026105.611,16.32214414,23.00686411,25.13296359,4.55,13.50166479,19.5904208,24.58706532
730881.487,5026106.679,15.39214414,20.86686411,23.19296359,4.545,12.24166479,17.7204208,22.11706532
730881.6322,5026107.748,12.70214414,18.19686411,22.12296359,4.54,10.57166479,15.1304208,19.22706532
730881.8172,5026108.871,10.80214414,16.03686411,19.81296359,4.54,8.81166479,13.1604208,17.35706532
730881.9951,5026109.939,10.63214414,15.83686411,19.71296359,4.53,8.62166479,12.5804208,16.71706532
730882.173,5026111.007,10.52214414,15.55686411,19.13296359,4.52,8.78166479,12.7304208,16.91706532
730882.2778,5026112.108,10.95214414,16.01686411,19.86296359,4.5,8.69166479,12.8304208,17.04706532
730882.3385,5026112.663,11.40214414,16.81686411,20.86296359,4.495,8.97166479,13.2804208,18.02706532
730882.3993,5026113.218,11.40214414,16.81686411,20.86296359,4.49,9.46166479,14.3804208,19.64706532
730882.6924,5026115.351,13.54214414,20.39686411,24.10296359,4.47,11.16166479,17.0004208,22.73706532
730882.7943,5026115.905,17.94214414,24.41686411,26.12296359,4.46,14.37166479,21.4104208,26.94706532
730882.8963,5026116.458,17.94214414,24.41686411,26.12296359,4.45,17.02166479,24.1804208,29.41706532
730883.1618,5026118.559,21.33214414,27.68686411,29.25296359,4.47,17.84166479,24.6504208,29.74706532
730883.249,5026119.089,20.55214414,26.87686411,27.35296359,4.47,16.62166479,23.6204208,28.39706532
730883.3361,5026119.619,20.55214414,26.87686411,27.35296359,4.47,15.28166479,21.4604208,25.94706532
730883.7075,5026121.792,15.65214414,23.34686411,27.64296359,4.47,12.24166479,18.2604208,24.25706532
730883.941,5026122.198,16.38214414,23.40686411,26.09296359,4.46,13.10166479,19.2904208,24.71706532
730884.1745,5026122.605,16.38214414,23.40686411,26.09296359,4.45,13.50166479,19.3204208,24.51706532
730885.8219,5026123.457,15.89214414,22.09686411,25.43296359,4.44,12.74166479,19.1104208,24.97706532
730886.2492,5026123.389,16.17214414,22.32686411,25.19296359,4.435,14.31166479,20.0904208,25.61706532
730886.6766,5026123.321,16.17214414,22.32686411,25.19296359,4.43,13.59166479,19.6204208,25.35706532
730887.8007,5026122.148,16.25214414,22.59686411,25.94296359,4.44,13.20166479,19.1104208,24.50706532
730887.8284,5026121.694,16.30214414,22.98686411,25.87296359,4.445,13.35166479,19.3004208,24.58706532
730887.8562,5026121.24,16.30214414,22.98686411,25.87296359,4.45,12.57166479,18.7304208,24.61706532
730887.7324,5026119.014,17.73214414,25.68686411,27.52296359,4.43,13.01166479,20.3904208,26.83706532
730887.6778,5026118.506,17.73214414,25.68686411,27.52296359,4.435,16.23166479,23.6204208,28.88706532
730887.6233,5026117.998,20.54214414,26.91686411,28.42296359,4.44,16.74166479,23.8604208,29.14706532
730887.4362,5026115.823,20.48214414,26.78686411,27.45296359,4.43,16.10166479,23.2104208,28.48706532
730887.3154,5026114.749,19.12214414,24.01686411,25.50296359,4.45,17.00166479,22.2904208,25.68706532
730887.1946,5026113.675,14.95214414,21.17686411,24.09296359,4.47,12.52166479,17.5304208,21.70706532
730887.054,5026112.624,12.78214414,18.01686411,21.57296359,4.47,10.60166479,15.1004208,19.36706532
730886.977,5026112.069,12.78214414,18.01686411,21.57296359,4.465,9.56166479,13.8304208,18.06706532
730886.8999,5026111.514,11.36214414,16.67686411,20.51296359,4.46,9.25166479,13.2004208,17.20706532
730886.6041,5026109.382,10.81214414,15.29686411,19.36296359,4.48,9.16166479,12.9704208,16.82706532
730886.5366,5026108.833,10.81214414,15.29686411,19.36296359,4.48,8.66166479,12.5204208,16.62706532
730886.4691,5026108.285,10.44214414,15.81686411,20.30296359,4.48,8.84166479,13.0004208,17.68706532
730886.15,5026106.148,11.80214414,18.71686411,23.22296359,4.47,9.33166479,14.4504208,19.97706532
730886.0786,5026105.616,11.80214414,18.71686411,23.22296359,4.465,11.36166479,17.2604208,22.54706532
730886.0072,5026105.084,14.39214414,21.73686411,24.83296359,4.46,12.51166479,18.8104208,24.30706532
730885.7014,5026102.941,16.31214414,23.65686411,27.16296359,4.47,12.98166479,19.4204208,25.03706532
730885.6226,5026102.415,16.31214414,23.65686411,27.16296359,4.48,13.42166479,19.4204208,24.38706532
730885.5438,5026101.89,16.57214414,23.26686411,26.59296359,4.49,12.83166479,18.8004208,24.32706532
730885.2779,5026099.692,17.41214414,23.42686411,26.19296359,4.5,14.18166479,20.3904208,25.59706532
730885.199,5026099.167,18.21214414,24.55686411,27.14296359,4.51,14.78166479,21.0904208,26.11706532
730885.1202,5026098.643,18.21214414,24.55686411,27.14296359,4.52,14.82166479,21.1904208,26.12706532
730884.8063,5026096.506,18.91214414,23.45686411,23.29296359,4.53,14.97166479,21.0704208,25.21706532
730884.6597,5026095.44,17.09214414,20.62686411,22.17296359,4.54,14.03166479,18.7804208,22.37706532
730884.5132,5026094.373,13.20214414,18.11686411,21.24296359,4.55,10.78166479,15.3804208,19.31706532
730884.3857,5026093.321,11.96214414,16.73686411,19.84296359,4.57,10.33166479,14.3904208,18.19706532
730884.3383,5026092.776,11.28214414,16.12686411,19.30296359,4.57,9.78166479,13.6804208,17.52706532
730884.291,5026092.231,11.28214414,16.12686411,19.30296359,4.57,9.54166479,13.4304208,17.34706532
730883.9961,5026090.11,11.53214414,16.71686411,20.43296359,4.6,8.98166479,13.2804208,17.81706532
730883.895,5026089.551,11.81214414,17.68686411,21.84296359,4.6,9.31166479,14.2904208,19.42706532
730883.7939,5026088.992,11.81214414,17.68686411,21.84296359,4.6,10.67166479,16.6104208,22.29706532
730883.4274,5026086.861,15.58214414,21.74686411,24.99296359,4.57,12.78166479,18.8604208,24.14706532
730883.3553,5026086.331,16.60214414,24.17686411,27.14296359,4.565,13.47166479,20.1204208,25.52706532
730883.2832,5026085.801,16.60214414,24.17686411,27.14296359,4.56,13.45166479,20.0704208,25.74706532
730882.9759,5026083.663,17.07214414,24.53686411,27.59296359,4.55,13.51166479,19.9804208,25.75706532
730882.9011,5026083.135,16.72214414,23.92686411,27.32296359,4.555,13.23166479,19.4404208,24.59706532
730882.8264,5026082.607,16.72214414,23.92686411,27.32296359,4.56,12.80166479,18.8404208,24.01706532
730882.6956,5026081.538,15.82214414,23.10686411,26.91296359,4.57,12.52166479,18.4004208,23.24706532
730882.5505,5026080.466,15.45214414,22.43686411,25.80296359,4.59,12.16166479,17.7704208,22.44706532
730882.4226,5026079.388,15.42214414,22.36686411,26.03296359,4.6,12.07166479,17.5904208,21.91706532
730882.276,5026078.324,15.19214414,21.52686411,23.50296359,4.6,11.69166479,16.4504208,20.53706532
730882.1328,5026077.236,14.85214414,19.41686411,21.89296359,4.61,10.79166479,15.1104208,18.98706532
730881.9457,5026076.169,13.12214414,17.85686411,20.71296359,4.62,10.15166479,14.4704208,18.45706532
730881.7958,5026075.088,12.68214414,16.84686411,19.81296359,4.61,10.06166479,14.2504208,18.16706532
730881.6381,5026074.003,12.24214414,16.11686411,18.56296359,4.6,10.38166479,14.4404208,18.40706532
730881.4576,5026072.936,12.01214414,15.70686411,18.59296359,4.59,9.93166479,14.1604208,18.49706532
730881.3139,5026071.861,11.70214414,16.56686411,20.68296359,4.6,10.18166479,14.9804208,19.89706532
730881.191,5026070.79,12.65214414,18.66686411,23.50296359,4.58,11.58166479,17.1404208,22.27706532
730881.0508,5026069.728,14.13214414,20.84686411,23.82296359,4.57,12.67166479,18.7204208,23.78706532
730880.9182,5026068.639,16.62214414,23.60686411,26.49296359,4.58,13.30166479,19.7004208,25.38706532
730880.7681,5026067.562,16.75214414,23.93686411,27.03296359,4.57,13.74166479,20.6204208,26.29706532
730880.63,5026066.513,17.22214414,24.21686411,27.90296359,4.56,13.90166479,20.2504208,25.92706532
730880.4713,5026065.456,16.92214414,24.83686411,28.84296359,4.56,13.15166479,19.8804208,25.68706532
730880.3192,5026064.397,17.26214414,25.15686411,28.41296359,4.56,13.44166479,19.6904208,25.47706532
730880.146,5026063.31,17.24214414,25.11686411,28.31296359,4.56,12.99166479,19.7204208,25.11706532
730880.0139,5026062.239,17.65214414,24.80686411,26.30296359,4.55,12.74166479,18.5004208,23.39706532
730879.8605,5026061.145,16.05214414,22.18686411,24.71296359,4.56,11.63166479,17.1104208,21.96706532
730879.708,5026060.062,14.39214414,20.29686411,24.46296359,4.56,11.04166479,16.2004208,21.11706532
730879.579,5026058.98,13.24214414,19.12686411,23.20296359,4.55,10.84166479,15.5904208,20.56706532
730879.4425,5026057.924,13.10214414,18.68686411,22.57296359,4.54,10.85166479,15.9304208,20.64706532
730879.2896,5026056.817,12.94214414,18.51686411,21.98296359,4.53,11.09166479,15.9804208,20.55706532
730879.147,5026055.75,13.30214414,18.70686411,22.79296359,4.52,10.99166479,16.0004208,20.60706532
730879.008,5026054.654,13.40214414,19.24686411,22.40296359,4.52,11.24166479,16.3704208,21.34706532
730878.6791,5026052.497,13.87214414,18.90686411,22.17296359,4.51,11.73166479,16.5204208,20.77706532
730878.5909,5026051.96,13.87214414,18.90686411,22.17296359,4.5,11.31166479,15.4604208,19.92706532
730878.5028,5026051.423,13.65214414,19.02686411,22.68296359,4.49,10.39166479,14.9904208,19.32706532
730878.3613,5026050.359,12.56214414,17.87686411,21.59296359,4.5,10.07166479,14.7104208,19.41706532
730878.2131,5026049.265,12.32214414,18.09686411,22.43296359,4.48,10.19166479,15.0204208,19.82706532
730878.0825,5026048.193,12.44214414,18.52686411,22.36296359,4.47,11.20166479,15.9604208,20.63706532
730877.9302,5026047.104,13.65214414,18.79686411,22.33296359,4.47,10.98166479,15.8504208,20.78706532
730877.7865,5026046.029,13.68214414,19.41686411,22.68296359,4.46,11.30166479,16.3804208,21.23706532
730877.6183,5026044.946,13.94214414,19.25686411,22.32296359,4.46,11.54166479,16.5304208,21.12706532
730877.477,5026043.88,13.83214414,18.88686411,21.83296359,4.44,11.24166479,16.1204208,21.00706532
730877.3347,5026042.803,13.94214414,19.47686411,23.16296359,4.42,11.65166479,16.8904208,21.63706532
730877.1617,5026041.709,14.03214414,19.23686411,22.12296359,4.39,12.34166479,17.5004208,22.11706532
730877.0342,5026040.621,14.52214414,19.90686411,23.24296359,4.39,11.92166479,16.9004208,21.00706532
730876.8789,5026039.579,14.08214414,19.22686411,21.99296359,4.4,10.77166479,15.2704208,19.52706532
730876.724,5026038.454,13.65214414,18.92686411,23.41296359,4.37,10.36166479,14.6604208,18.91706532
730876.5583,5026037.411,13.19214414,19.28686411,23.68296359,4.34,10.57166479,15.1804208,19.11706532
730876.4202,5026036.325,13.37214414,19.70686411,23.57296359,4.33,10.29166479,15.0304208,19.58706532
730876.2883,5026035.251,13.41214414,19.36686411,23.27296359,4.31,10.42166479,15.5304208,20.18706532
730876.154,5026034.17,12.98214414,18.56686411,21.77296359,4.3,10.60166479,15.5604208,20.33706532
730875.9819,5026033.087,12.96214414,17.96686411,21.87296359,4.28,10.68166479,15.9704208,20.81706532
730875.7638,5026032.013,12.98214414,18.59686411,21.81296359,4.24,11.19166479,16.5304208,21.27706532
730875.5896,5026030.95,13.79214414,19.79686411,22.60296359,4.22,10.88166479,16.0004208,20.68706532
730875.3714,5026029.876,13.91214414,19.17686411,22.43296359,4.18,10.72166479,15.8604208,20.83706532
730875.2354,5026028.771,13.77214414,19.56686411,22.51296359,4.15,11.28166479,16.4204208,21.23706532
730875.0952,5026027.707,14.17214414,19.53686411,22.53296359,4.13,11.17166479,16.4204208,21.18706532
730874.9522,5026026.616,14.27214414,19.57686411,22.35296359,4.12,10.80166479,16.0004208,21.08706532
730874.8206,5026025.532,13.85214414,19.05686411,22.25296359,4.1,10.74166479,16.1504208,21.26706532
730874.7217,5026024.449,13.27214414,19.12686411,22.70296359,4.08,10.80166479,16.2404208,21.26706532
730874.5847,5026023.371,14.28214414,19.54686411,22.84296359,4.06,11.11166479,16.5504208,21.57706532
730874.4487,5026022.302,14.21214414,20.03686411,22.90296359,4.03,10.77166479,16.0904208,21.25706532
730874.3029,5026021.213,14.70214414,20.74686411,23.93296359,4.02,10.85166479,16.5304208,21.83706532
730874.1796,5026020.154,14.68214414,20.60686411,23.71296359,4.01,11.20166479,16.7004208,21.81706532
730874.0373,5026019.079,14.13214414,20.65686411,24.83296359,3.99,10.81166479,16.3804208,21.81706532
730873.8213,5026018.016,14.42214414,21.56686411,25.51296359,3.98,11.49166479,17.2104208,22.67706532
730873.589,5026016.969,14.96214414,21.56686411,25.03296359,3.97,11.85166479,17.6804208,23.06706532
730873.4522,5026015.887,15.02214414,21.76686411,25.49296359,3.95,11.85166479,17.4204208,22.85706532
730873.4071,5026014.87,14.58214414,22.06686411,25.92296359,3.97,11.10166479,16.9304208,22.40706532
730873.6206,5026014,14.07214414,20.75686411,24.61296359,3.97,11.28166479,16.8404208,22.40706532
730874.168,5026013.37,14.07214414,20.75686411,24.61296359,3.99,11.31166479,16.8404208,22.37706532
730874.8509,5026012.963,13.93214414,20.47686411,25.13296359,3.99,13.49166479,17.0604208,21.31706532
730875.7308,5026012.889,13.93214414,20.47686411,25.13296359,3.96,10.43166479,15.5704208,21.06706532
730876.4864,5026013.139,13.16214414,20.35686411,24.64296359,3.97,10.79166479,16.6004208,21.99706532
730876.9798,5026013.875,13.95214414,20.64686411,24.99296359,3.93,11.84166479,17.3904208,22.28706532
730877.0954,5026014.823,14.54214414,20.51686411,24.54296359,3.92,11.62166479,16.9004208,21.69706532
730877.0864,5026015.926,14.64214414,20.63686411,24.82296359,3.93,11.60166479,17.1704208,22.84706532
730877.0545,5026016.976,14.67214414,21.51686411,25.46296359,3.94,12.69166479,18.6904208,23.77706532
730876.99,5026018.056,14.67214414,21.51686411,25.46296359,3.95,12.45166479,18.0604208,23.11706532
