Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
21,22,2,3,124.51,0.18,0,-49.59,-1.685,290.775,C
21,22,3,4,165.08,0.19,0,98.73,-2.658,294.065,C
21,22,4,5,122.72,0.19,0,32.42,-2.346,294.065,C
21,22,5,6,128.07,0.16,0,-9.09,-2.966,296.852,C
21,22,6,7,156,0.06,0,-19.44,-4.387,296.852,C
21,22,7,8,188.25,0.09,0,-82.34,-6.581,299.824,C
21,22,8,9,143.39,0.06,0,61.1,-6.266,299.824,C
21,22,9,10,145.33,0.08,0,-28.66,-8.11,300.829,C
21,22,10,11,229.98,0,0,-21.55,-16.684,300.829,C
21,22,11,12,169.5,0.07,0,-0.72,-16.309,299.246,C
21,22,12,13,142.93,0.05,0,-25.33,-18.909,299.246,C
21,22,13,14,140.11,0.03,0,25.76,-26.209,296.184,C
21,22,14,15,133.68,0.06,0,-22.99,-37.509,296.184,C
21,22,15,16,179.96,0.03,0,-69.16,-51.721,189.612,C
21,22,16,17,156.18,0.03,0,21.89,-78.554,189.612,C
21,22,17,18,225.46,0.03,0,-36.41,-50.577,42.284,C
21,22,18,19,203.65,0.03,0,35.23,-114.207,42.284,C
21,22,19,20,217.84,0.1,0,178.31,-47.372,4.099,C
21,22,23,24,168.86,0.1,0,-12.22,-49.28,5.501,C
22,23,1,2,101.74,0.51,0,132.92,-1.001,285.738,C
22,23,2,3,78.38,0.15,0,-48.89,-0.893,285.738,C
22,23,3,4,116.67,0.43,0,99.2,-1.574,289.834,C
22,23,4,5,80.74,0.11,0,33.05,-1.281,289.834,C
22,23,5,6,90.48,0.09,0,-9.57,-1.714,291.282,C
22,23,6,7,105.76,0.34,0,-18.81,-2.403,291.282,C
22,23,7,8,132.07,0.11,0,-81.7,-3.672,293.472,C
22,23,8,9,98.2,0.18,0,61.36,-3.36,293.472,C
22,23,9,10,102.18,0.06,0,-27.04,-4.406,295.876,C
22,23,10,11,159.81,0.12,0,-20.11,-8.771,295.876,C
22,23,11,12,120.61,0.1,0,0.77,-8.657,297.639,C
22,23,12,13,101.39,0.13,0,-25.2,-9.702,297.639,C
22,23,13,14,101.56,0.08,0,28.15,-13.445,299.427,C
22,23,14,15,96.78,0.09,0,-19.83,-18.302,299.427,C
22,23,15,16,136.06,0.06,0,-67.88,-38.833,301.272,C
22,23,16,17,117.91,0.03,0,33.61,-53.847,301.272,C
22,23,17,18,170.57,0.04,0,-23.58,-51.33,113.449,C
22,23,18,19,158.2,0.04,0,39.14,-95.219,113.449,C
22,23,19,20,178.2,0.07,0,166.27,-50.605,21.412,C
22,23,20,21,252.53,0.05,0,3.76,-286.86,21.412,C
23,24,1,2,81.54,0.61,0,132.16,-0.725,296.77,C
23,24,2,3,58.15,1.14,0,-48.3,-0.594,296.77,C
23,24,3,4,91.09,0.37,0,99.57,-1.087,299.232,C
23,24,4,5,62.32,0.37,0,33.6,-0.868,299.232,C
23,24,5,6,68.72,0.3,0,-10.01,-1.135,301.666,C
23,24,6,7,80.72,0.3,0,-18.32,-1.583,301.666,C
23,24,7,8,101.54,0.15,0,-81.2,-2.403,303.374,C
23,24,8,9,74.77,0.07,0,61.52,-2.149,303.374,C
23,24,9,10,75.79,0.24,0,-25.8,-2.699,305.431,C
23,24,10,11,124.55,0.11,0,-19.08,-5.544,305.431,C
23,24,11,12,92.93,0.11,0,1.89,-5.3,307.449,C
23,24,12,13,77.7,0.06,0,-24.05,-5.76,307.449,C
23,24,13,14,78.39,0.07,0,29.51,-7.786,308.885,C
23,24,14,15,74.03,0.07,0,-17.79,-10.109,308.885,C
23,24,15,16,105.54,0.05,0,-67.33,-20.702,310.6,C
23,24,16,17,89.32,0.07,0,41.36,-26.281,310.6,C
23,24,17,18,123.84,0.06,0,-15.72,-52.204,278.103,C
23,24,18,19,110.51,0,0,38.67,-81.523,278.103,C
23,24,19,20,115.29,0.05,0,155.17,-51.088,83.526,C
23,24,20,21,169.44,0,0,-5.35,-187.7,83.526,C
23,24,21,22,168.78,0.16,0,-132.05,-48.631,5.431,C
