Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
21,22,2,3,211.81,0.28,0,35.14,-4.536,460.243,2
21,22,3,4,200.81,0.13,0,11.95,-5.099,463.812,2
21,22,4,5,183.44,0.1,0,-18.32,-5.532,463.812,2
21,22,5,6,0.03,0,0,-7.42,-0.025,9999,2
21,22,6,7,0.03,0,0,-48.68,-0.029,9999,2
21,22,7,8,245.23,0.08,0,13.66,-13.266,463.968,2
21,22,8,9,257.06,0.04,0,-32.34,-17.383,463.968,2
21,22,9,10,0.05,0,0,-20.85,-0.099,9999,2
21,22,10,11,0.04,0,0,21.13,-0.102,9999,2
21,22,11,12,225.86,0.05,0,-17.62,-33.772,465.05,2
21,22,12,13,327.11,0.07,0,-91.12,-67.253,465.05,2
21,22,13,14,237.07,0.04,0,88.47,-52.347,349.625,2
21,22,14,15,280.15,0,0,-83.22,-92.79,349.625,2
21,22,15,16,221.2,0,0,-1.3,-51.257,152.877,2
21,22,16,17,319.05,0.03,0,-5.51,-129.38,152.877,2
21,22,17,18,208.25,0.08,0,1.87,-49.839,45.11,2
21,22,18,19,250.07,0.04,0,17.36,-149.615,45.11,2
21,22,19,20,147.11,0.19,0,236.8,-47.68,6.109,2
21,22,23,24,68.64,0.11,0,-10.58,-49.817,13.68,2
22,23,1,2,216.44,0.13,0,173.05,-3.586,480.951,2
22,23,2,3,270.6,0.16,0,36.82,-5.191,480.951,2
22,23,3,4,250.66,0.1,0,11.75,-5.659,485.118,2
22,23,4,5,232.33,0.21,0,-17.66,-6.171,485.118,2
22,23,5,6,0.04,0,0,-7.5,-0.025,9999,2
22,23,6,7,0.03,0,0,-48.11,-0.022,9999,2
22,23,7,8,305.54,0.08,0,15.51,-14.036,484.916,2
22,23,8,9,319.76,0.05,0,-33.85,-18.079,484.916,2
22,23,9,10,312.43,0.09,0,-18.43,-22.216,487.875,2
22,23,10,11,260.4,0.07,0,21.75,-23.566,487.875,2
22,23,11,12,0.05,0,0,-9.53,-0.13,9999,2
22,23,12,13,0.07,0,0,-90.68,-0.238,9999,2
22,23,13,14,293.18,0,0,84.02,-52.694,406.548,2
22,23,14,15,346.41,0.04,0,-77.01,-88.946,406.548,2
22,23,15,16,270.83,0.07,0,8.05,-51.588,201.062,2
22,23,16,17,383.46,0.05,0,-8.35,-116.865,201.062,2
22,23,17,18,245.85,0.05,0,13.74,-49.524,75.942,2
22,23,18,19,283.85,0.05,0,13.87,-114.356,75.942,2
22,23,19,20,185.79,0.23,0,215.57,-50.345,20.431,2
22,23,20,21,222.17,0.21,0,1.46,-240.818,20.431,2
23,24,1,2,112.26,0.09,0,171.89,-1.691,502.947,2
23,24,2,3,137.43,0.51,0,38.6,-2.381,502.947,2
23,24,3,4,0.02,0,0,11.54,-0.01,9999,2
23,24,4,5,0.01,0,0,-16.91,-0.003,9999,2
23,24,5,6,126.85,0.2,0,-7.66,-3.507,504.923,2
23,24,6,7,96.26,0.06,0,-47.5,-3.16,504.923,2
23,24,7,8,0.02,0,0,16.59,-0.016,9999,2
23,24,8,9,0.03,0,0,-34.63,-0.025,9999,2
23,24,9,10,159.15,0,0,-16.86,-9.423,507.803,2
23,24,10,11,134.79,0.05,0,22.03,-9.976,507.803,2
23,24,11,12,0.03,0,0,-4.56,-0.048,9999,2
23,24,12,13,0.03,0,0,-90.22,-0.079,9999,2
23,24,13,14,153.53,0.06,0,81.26,-25.16,509.693,2
23,24,14,15,182.33,0.06,0,-73.43,-41.086,509.693,2
23,24,15,16,0.02,0,0,12.73,-0.146,9999,2
23,24,16,17,0.03,0,0,-10.67,-0.308,9999,2
23,24,17,18,129.85,0.04,0,17.79,-52.122,264.815,2
23,24,18,19,149.05,0.03,0,9.61,-104.702,264.815,2
23,24,19,20,103.62,0,0,205.22,-49.486,90.019,2
23,24,20,21,133.71,0.04,0,3.32,-159.639,90.019,2
23,24,21,22,68.82,0.18,0,-80.47,-50.717,13.891,2
