Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
21,22,2,3,141.59,0.3,0,59.1,-3.233,490.681,1
21,22,3,4,216.59,0.09,0,9.46,-5.856,493.833,1
21,22,4,5,271.5,0.06,0,-78.81,-8.717,493.833,1
21,22,5,6,194.57,0.04,0,37.29,-7.557,497.798,1
21,22,6,7,229.87,0.1,0,-33.94,-10.841,497.798,1
21,22,7,8,246.6,0.05,0,2.55,-14.37,499.763,1
21,22,8,9,213.25,0.03,0,28.63,-15.533,499.763,1
21,22,9,10,416,0,0,-88.26,-38.747,502.129,1
21,22,10,11,255.8,0.02,0,23.24,-30.973,502.129,1
21,22,11,12,240.59,0,0,48.77,-38.998,504.14,1
21,22,12,13,273.99,0.04,0,-72.91,-61.066,504.14,1
21,22,13,14,317.98,0,0,-45.89,-51.794,257.909,1
21,22,14,15,213.44,0,0,15.35,-52.149,257.909,1
21,22,15,16,355.94,0,0,-96.06,-59.634,110.531,1
21,22,16,17,170.63,0.04,0,47.27,-50.029,110.531,1
21,22,17,18,216.96,0.08,0,63.01,-50.081,43.51,1
21,22,18,19,208.2,0.07,0,144.63,-120.145,43.51,1
21,22,19,20,144.13,0.25,0,53.84,-49.636,6.492,1
21,22,23,24,64.99,0.06,0,-2.53,-50.965,14.781,1
22,23,1,2,242.17,0.11,0,169.42,-4.355,522.066,1
22,23,2,3,230.06,0.1,0,59.21,-4.791,522.066,1
22,23,3,4,344.77,0.07,0,10.27,-8.561,533.612,1
22,23,4,5,434.83,0.05,0,-79.56,-12.703,533.612,1
22,23,5,6,310.34,0.04,0,38.93,-10.777,534.151,1
22,23,6,7,369.83,0.07,0,-34.11,-15.412,534.151,1
22,23,7,8,396.42,0.04,0,3.45,-19.99,532.299,1
22,23,8,9,345.54,0.03,0,28.51,-21.446,532.299,1
22,23,9,10,674.86,0,0,-86.49,-52.297,531.697,1
22,23,10,11,419.16,0.04,0,25.36,-41.34,531.697,1
22,23,11,12,398.1,0.04,0,48.32,-51.114,532.435,1
22,23,12,13,457.55,0.03,0,-68.64,-78.328,532.435,1
22,23,13,14,530.71,0.03,0,-43.89,-52.812,225.089,1
22,23,14,15,362.25,0,0,22.77,-51.497,225.089,1
22,23,15,16,603.03,0.04,0,-95.87,-63.389,110.958,1
22,23,16,17,297.03,0.05,0,59.53,-49.955,110.958,1
22,23,17,18,401.09,0,0,65.96,-49.944,46.944,1
22,23,18,19,409.9,0.1,0,122.99,-102.082,46.944,1
22,23,19,20,345.87,0.19,0,62.65,-51.562,11.24,1
22,23,20,21,172.41,0.06,0,30.72,-102.813,11.24,1
23,24,1,2,98.37,0.13,0,169.03,-1.634,554.516,1
23,24,2,3,92.86,0.17,0,59.29,-1.774,554.516,1
23,24,3,4,136.84,0.03,0,10.93,-3.039,556.789,1
23,24,4,5,172.26,0.09,0,-80.22,-4.463,556.789,1
23,24,5,6,125.02,0.08,0,40.29,-3.834,560.161,1
23,24,6,7,148.75,0.08,0,-34.29,-5.417,560.161,1
23,24,7,8,159.14,0.07,0,4.16,-6.994,563.321,1
23,24,8,9,139.75,0.03,0,28.45,-7.458,563.321,1
23,24,9,10,271.08,0.06,0,-85.1,-17.841,564.463,1
23,24,10,11,172.11,0.05,0,27.02,-14.159,564.463,1
23,24,11,12,164.44,0.03,0,48.06,-17.247,565.402,1
23,24,12,13,188.65,0.06,0,-65.51,-25.722,565.402,1
23,24,13,14,217.65,0,0,-42.61,-39.555,565.234,1
23,24,14,15,154.02,0,0,28.08,-38.489,565.234,1
23,24,15,16,251.68,0.05,0,-96.66,-68.723,432.352,1
23,24,16,17,126.83,0.03,0,66.89,-51.949,432.352,1
23,24,17,18,176.39,0.05,0,63.76,-51.27,191.762,1
23,24,18,19,182.51,0.07,0,107.43,-92.834,191.762,1
23,24,19,20,174.18,0.08,0,63.69,-49.486,53.555,1
23,24,20,21,102.13,0.06,0,19.21,-72.542,53.555,1
23,24,21,22,64.91,0.14,0,-4.06,-50.628,14.701,1
