Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Name
21,22,1,2,356.35,0.21,0,238.75,-3.449,242.666,C
21,22,2,3,431.27,0.2,0,27.64,-4.87,242.666,C
21,22,3,4,453.08,0.09,0,-19.22,-6.11,246.327,C
21,22,4,5,319,0.2,0,-2.81,-5.109,246.327,C
21,22,5,6,242.45,0.09,0,-62.12,-4.718,249.411,C
21,22,6,7,246.22,0.05,0,-16.88,-5.818,249.411,C
21,22,7,8,441.99,0.11,0,7.83,-12.987,251.999,C
21,22,8,9,357.56,0.05,0,38.98,-13.133,251.999,C
21,22,9,10,399.07,0.14,0,-18.61,-18.833,254.412,C
21,22,10,11,526.27,0.05,0,-107.58,-32.286,254.412,C
21,22,11,12,332.92,0.06,0,23.98,-27.461,256.545,C
21,22,12,13,263.73,0.08,0,-14.49,-29.912,256.545,C
21,22,13,14,397.31,0.07,0,18.94,-52.382,208.755,C
21,22,14,15,368.64,0.05,0,6.2,-72.905,208.755,C
21,22,15,16,309.12,0.05,0,-101.94,-51.848,110.658,C
21,22,16,17,460.88,0.04,0,-20.29,-135.281,110.658,C
21,22,17,18,176.34,0.05,0,4.96,-51.295,54.832,C
21,22,18,19,148.85,0.04,0,42.57,-108.246,54.832,C
21,22,19,20,374.47,0.14,0,-25.17,-44.714,2.251,C
21,22,23,24,342.83,0.14,0,31.87,-46.104,2.535,C
22,23,1,2,155.39,0.17,0,238.19,-1.456,272.01,C
22,23,2,3,177.85,0.29,0,28.23,-1.93,272.01,C
22,23,3,4,201.86,0.3,0,-19.09,-2.581,274.801,C
22,23,4,5,126.99,0.25,0,-3.42,-1.911,274.801,C
22,23,5,6,107.76,0.14,0,-61.52,-1.942,277.245,C
22,23,6,7,101.41,0.2,0,-16.41,-2.194,277.245,C
22,23,7,8,199.6,0.08,0,7.73,-5.271,278.756,C
22,23,8,9,150.63,0.1,0,40.11,-4.896,278.756,C
22,23,9,10,176.66,0.15,0,-17.59,-7.236,281.018,C
22,23,10,11,230.1,0.09,0,-108.62,-11.995,281.018,C
22,23,11,12,147.5,0.07,0,28.29,-9.992,280.93,C
22,23,12,13,119.73,0.11,0,-11.83,-10.815,280.93,C
22,23,13,14,181.63,0.09,0,18.05,-22.495,280.157,C
22,23,14,15,172.75,0.07,0,10.57,-30.566,280.157,C
22,23,15,16,148.97,0.04,0,-98.04,-39.272,278.271,C
22,23,16,17,232.06,0.06,0,-19.69,-97.883,278.271,C
22,23,17,18,91.76,0.07,0,24.52,-51.629,212.112,C
22,23,18,19,78.09,0.07,0,68.72,-87.872,212.112,C
22,23,19,20,230.61,0.03,0,-23.21,-50.577,16.536,C
22,23,20,21,244.82,0.03,0,225.19,-214.769,16.536,C
23,24,1,2,136.04,0.15,0,237.63,-1.262,309.712,C
23,24,2,3,135.27,0.19,0,28.73,-1.443,309.712,C
23,24,3,4,174.08,0.16,0,-19.04,-2.171,312.703,C
23,24,4,5,93.28,0.08,0,-3.95,-1.357,312.703,C
23,24,5,6,94.07,0.33,0,-61.02,-1.625,315.413,C
23,24,6,7,76.27,0.12,0,-16.02,-1.564,315.413,C
23,24,7,8,173.61,0.19,0,7.63,-4.305,317.801,C
23,24,8,9,119.42,0.12,0,41.02,-3.595,317.801,C
23,24,9,10,145.73,0.07,0,-16.82,-5.427,319.372,C
23,24,10,11,190.07,0.1,0,-108.64,-8.847,319.372,C
23,24,11,12,127.56,0.05,0,31.08,-7.589,320.716,C
23,24,12,13,100.26,0.14,0,-9.81,-7.754,320.716,C
23,24,13,14,157.31,0.03,0,17.12,-16.032,316.979,C
23,24,14,15,149.86,0.06,0,13.82,-21.001,316.979,C
23,24,15,16,132.27,0.04,0,-95.42,-26.161,313.154,C
23,24,16,17,207.05,0.04,0,-20.18,-61.425,313.154,C
23,24,17,18,84.24,0.03,0,37.34,-39.768,311.445,C
23,24,18,19,72.96,0,0,80.77,-60.271,311.445,C
23,24,19,20,231.58,0.06,0,-33.92,-50.567,41.16,C
23,24,20,21,259.34,0.07,0,200.96,-141.572,41.16,C
23,24,21,22,341.25,0.32,0,-210.62,-44.218,2.442,C
